local,data,hora,lat,long,umidade,t_ex,t1,t2,t3,t4,t5,t6,t7,t8,data_hora,temp,anormal,temp_faixa
1,03/11/2023,18:39:04,-18.918188,-48.230503,53.067913,29.960443,28.452494,29.792727,29.802494,29.747494,29.738327,29.66416,29.415827,28.823326,2023-03-11 18:39:04,4.0,0,"(3.8, 5.7]"
1,03/11/2023,18:49:04,-18.918175,-48.230511,61.003395,28.813704,26.516659,28.042727,27.68416,27.302492,27.166658,26.993324,26.842491,26.751659,2023-03-11 18:49:04,3.162521250000001,1,"(1.9, 3.8]"
1,03/11/2023,18:59:04,-18.9182,-48.23048,66.913414,27.649828,25.768326,26.095461,26.007492,25.934992,25.849993,25.802492,25.789158,25.796659,2023-03-11 18:59:04,6.880571625000005,1,"(5.7, 7.6]"
1,03/11/2023,19:09:04,-18.918186,-48.230549,76.385399,26.851671,25.927492,25.680422,25.746658,25.799992,25.809158,25.864992,25.907492,25.924158,2023-03-11 19:09:04,6.832545500000002,1,"(5.7, 7.6]"
1,03/11/2023,19:19:04,-18.918184,-48.230503,78.28183,26.809935,25.766659,25.860109,25.804993,25.743324,25.729992,25.741659,25.737492,25.739992,2023-03-11 19:19:04,5.765527500000001,1,"(5.7, 7.6]"
1,03/11/2023,19:29:04,-18.918188,-48.230553,79.417656,26.779734,25.721659,25.7605,25.768326,25.679159,25.709991,25.794992,25.802492,25.791658,2023-03-11 19:29:04,5.753597125000002,1,"(5.7, 7.6]"
1,03/11/2023,19:39:04,-18.918186,-48.230545,78.074699,26.614498,25.518326,25.671633,25.713326,25.721659,25.625826,25.552492,25.552492,25.552492,2023-03-11 19:39:04,5.613530749999999,1,"(3.8, 5.7]"
1,03/11/2023,19:49:04,-18.918152,-48.230518,77.536499,26.440283,25.405825,25.485109,25.489992,25.486658,25.425825,25.400826,25.385826,25.369158,2023-03-11 19:49:04,4.0,0,"(3.8, 5.7]"
1,03/11/2023,19:59:04,-18.918112,-48.230518,79.086586,26.350958,25.617493,25.420656,25.493324,25.535826,25.573326,25.621658,25.666658,25.646658,2023-03-11 19:59:04,4.0,0,"(3.8, 5.7]"
1,03/11/2023,20:09:04,-18.918152,-48.23053,79.098473,26.360098,25.618324,25.551516,25.563326,25.611658,25.614992,25.614992,25.614992,25.614992,2023-03-11 20:09:04,5.600598999999999,1,"(3.8, 5.7]"
1,03/11/2023,20:19:04,-18.918137,-48.23053,79.47538,26.391504,25.666658,25.60132,25.630825,25.627491,25.659159,25.678326,25.687492,25.677492,2023-03-11 20:19:04,5.653595374999998,1,"(3.8, 5.7]"
1,03/11/2023,20:29:04,-18.918127,-48.230499,80.918503,26.352108,25.677492,25.668703,25.677492,25.632492,25.644991,25.643326,25.628325,25.652493,2023-03-11 20:29:04,5.653164249999996,1,"(3.8, 5.7]"
1,03/11/2023,20:39:04,-18.9181,-48.230431,80.354836,26.30761,25.627491,25.649172,25.622492,25.614992,25.614992,25.612492,25.614159,25.614992,2023-03-11 20:39:04,5.621347750000002,1,"(3.8, 5.7]"
1,03/11/2023,20:49:04,-18.918127,-48.230545,79.994881,26.254776,25.614992,25.627687,25.651659,25.677492,25.678326,25.669992,25.629992,25.662289,2023-03-11 20:49:04,5.651553624999998,1,"(3.8, 5.7]"
1,03/11/2023,20:59:04,-18.918158,-48.23048,79.811546,26.23315,25.550825,25.548586,25.553326,25.552492,25.552492,25.553326,25.555824,25.564991,2023-03-11 20:59:04,4.0,0,"(3.8, 5.7]"
1,04/08/2023,10:19:49,-18.918228,-48.230488,37.419353,25.474194,21.568624,21.5525,21.552502,21.552502,21.552502,21.556406,21.559076,21.55818,2023-04-08 10:19:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,10:20:19,-18.918243,-48.230488,37.625,24.962502,21.588957,21.5525,21.5525,21.56143,21.571253,21.581348,21.58375,21.588682,2023-04-08 10:20:19,4.0,0,"(3.8, 5.7]"
1,04/08/2023,10:20:49,-18.918232,-48.230484,37.125,25.187502,24.055101,21.5525,21.5525,21.525715,21.477503,21.874617,22.501719,23.128157,2023-04-08 10:20:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,10:21:19,-18.918203,-48.230488,46.125,25.300003,29.930099,29.0525,29.193125,29.338215,29.45875,29.576536,29.689215,29.786049,2023-04-08 10:21:19,4.0,0,"(3.8, 5.7]"
1,04/08/2023,10:22:19,-18.918186,-48.230488,38.375,25.312502,31.870203,31.5525,31.615,31.659643,31.696249,31.735189,31.775152,31.812365,2023-04-08 10:22:19,5.714537624999998,1,"(5.7, 7.6]"
1,04/08/2023,10:22:49,-18.918188,-48.230484,38.25,25.4125,32.41708,32.240002,32.271252,32.293575,32.314999,32.340958,32.361092,32.381443,2023-04-08 10:22:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,10:23:19,-18.918192,-48.230492,37.125,25.1,32.763432,32.615002,32.646252,32.668575,32.689999,32.706345,32.724373,32.736706,2023-04-08 10:23:19,5.693835500000006,1,"(3.8, 5.7]"
1,04/08/2023,10:23:49,-18.918203,-48.230492,37.25,25.562494,28.552496,32.927502,32.958752,32.972145,32.989998,32.283268,31.04859,29.96368,2023-04-08 10:23:49,5.712053874999999,1,"(5.7, 7.6]"
1,04/08/2023,10:24:19,-18.918213,-48.23048,37.25,25.437498,21.953539,22.24,22.193125,22.141787,22.096252,22.05731,22.02125,21.993288,2023-04-08 10:24:19,3.087068875,1,"(1.9, 3.8]"
1,04/08/2023,10:31:49,-18.91819,-48.230461,36.255814,25.423601,21.675713,21.662693,21.669994,21.67247,21.673717,21.674467,21.675007,21.675394,2023-04-08 10:31:49,5.672431875000001,1,"(3.8, 5.7]"
1,04/08/2023,10:36:49,-18.918188,-48.230488,35.510204,25.32143,21.719669,21.679512,21.680252,21.688208,21.697739,21.706472,21.712244,21.716337,2023-04-08 10:36:49,5.700054125000001,1,"(5.7, 7.6]"
1,04/08/2023,10:41:49,-18.918179,-48.23048,35.408165,25.586721,21.753258,21.739996,21.739994,21.739992,21.739992,21.739992,21.742336,21.746723,2023-04-08 10:41:49,5.742785375,1,"(5.7, 7.6]"
1,04/08/2023,10:46:49,-18.918196,-48.230507,35.091835,25.56328,21.801517,21.792416,21.797897,21.799517,21.800291,21.800745,21.801077,21.801319,2023-04-08 10:46:49,5.799347375,1,"(5.7, 7.6]"
1,04/08/2023,10:51:49,-18.918188,-48.230495,34.479591,25.676523,21.846798,21.802496,21.805252,21.816183,21.827579,21.834963,21.840139,21.843809,2023-04-08 10:51:49,6.827152374999997,1,"(5.7, 7.6]"
1,04/08/2023,10:56:49,-18.91818,-48.230488,34.295918,25.819397,21.892504,21.864996,21.864994,21.865587,21.867193,21.872324,21.879782,21.886793,2023-04-08 10:56:49,6.874271625000002,1,"(5.7, 7.6]"
1,04/08/2023,11:11:49,-18.918184,-48.230473,34.2449,26.355082,22.039402,21.992012,22.005619,22.016184,22.025204,22.030844,22.034586,22.037241,2023-04-08 11:11:49,3.0226364999999973,1,"(1.9, 3.8]"
1,04/08/2023,11:16:49,-18.918213,-48.230465,33.806122,26.49795,22.097225,22.052496,22.05617,22.066778,22.078461,22.085663,22.090721,22.094305,2023-04-08 11:16:49,3.077727375000002,1,"(1.9, 3.8]"
1,04/08/2023,11:21:49,-18.918219,-48.230541,32.836735,26.563259,22.158875,22.114996,22.116833,22.126898,22.13876,22.146765,22.152063,22.155817,2023-04-08 11:21:49,3.1388758749999965,1,"(1.9, 3.8]"
1,04/08/2023,11:26:49,-18.918217,-48.230511,32.346939,26.730268,22.222437,22.177496,22.18117,22.192968,22.203461,22.211012,22.216011,22.219553,2023-04-08 11:26:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,11:31:49,-18.918177,-48.230427,32.214287,26.765306,22.287703,22.242012,22.245508,22.260826,22.271683,22.278049,22.282274,22.285267,2023-04-08 11:31:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,11:36:49,-18.9182,-48.23048,32.010204,26.901352,22.349352,22.302496,22.308008,22.321541,22.332422,22.339153,22.343616,22.346779,2023-04-08 11:36:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,11:41:49,-18.918196,-48.230564,32.204082,27.041828,22.414404,22.367012,22.37878,22.390587,22.400204,22.405844,22.40959,22.412243,2023-04-08 11:41:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,11:46:49,-18.918196,-48.230469,32.030613,27.205435,22.473289,22.427496,22.430252,22.444159,22.455221,22.462408,22.467171,22.470543,2023-04-08 11:46:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,11:51:49,-18.918203,-48.23048,31.836735,27.178583,22.538342,22.489996,22.501022,22.512611,22.523003,22.529099,22.533144,22.536009,2023-04-08 11:51:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,11:56:49,-18.918238,-48.230499,31.687075,27.249319,22.604242,22.558544,22.570877,22.584635,22.592545,22.597185,22.600273,22.602463,2023-04-08 11:56:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,12:01:49,-18.918226,-48.230473,31.32653,27.380598,22.667807,22.621044,22.637972,22.650112,22.657246,22.66143,22.664221,22.666197,2023-04-08 12:01:49,5.653253625000001,1,"(3.8, 5.7]"
1,04/08/2023,12:06:49,-18.9182,-48.230469,31.102041,27.513256,22.734983,22.691608,22.711502,22.72035,22.725468,22.72847,22.730482,22.731909,2023-04-08 12:06:49,5.721846500000002,1,"(5.7, 7.6]"
1,04/08/2023,12:11:49,-18.918224,-48.23048,31.12245,27.55372,22.804287,22.776287,22.788708,22.793564,22.795889,22.797255,22.798193,22.800093,2023-04-08 12:11:49,5.7942845,1,"(5.7, 7.6]"
1,04/08/2023,12:16:49,-18.918232,-48.230469,31.12245,27.795229,22.874016,22.848867,22.857641,22.860231,22.861471,22.862198,22.862719,22.866299,2023-04-08 12:16:49,6.861680249999999,1,"(5.7, 7.6]"
1,04/08/2023,12:31:49,-18.918217,-48.230476,30.564627,28.13332,23.085327,23.052496,23.052494,23.053682,23.056454,23.066113,23.074526,23.080479,2023-04-08 12:31:49,3.0651963749999958,1,"(1.9, 3.8]"
1,04/08/2023,12:36:49,-18.91827,-48.230495,30.346939,28.208519,23.156116,23.114996,23.114994,23.119755,23.133038,23.142229,23.148312,23.152615,2023-04-08 12:36:49,3.1352568749999996,1,"(1.9, 3.8]"
1,04/08/2023,12:41:49,-18.918226,-48.230469,30.397959,28.381294,23.222231,23.177496,23.178413,23.190588,23.20302,23.210665,23.215731,23.219313,2023-04-08 12:41:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,12:46:49,-18.91819,-48.230453,30.278912,28.603745,23.300676,23.24806,23.271244,23.280468,23.286207,23.289577,23.291832,23.294661,2023-04-08 12:46:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,12:51:49,-18.918262,-48.230511,30.166666,28.701351,23.382309,23.35693,23.361315,23.362612,23.363232,23.3636,23.367064,23.375195,2023-04-08 12:51:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,12:56:49,-18.918232,-48.23048,30.272108,28.787746,23.457565,23.425478,23.426573,23.426897,23.428812,23.436575,23.445766,23.452271,2023-04-08 12:56:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,13:01:49,-18.918159,-48.230457,29.632652,28.785715,23.532394,23.489994,23.490911,23.498325,23.510679,23.519327,23.525049,23.529099,2023-04-08 13:01:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,13:06:49,-18.918182,-48.230492,28.870749,28.953032,23.605101,23.552494,23.569036,23.58523,23.592985,23.597542,23.600573,23.602716,2023-04-08 13:06:49,4.0,0,"(3.8, 5.7]"
1,04/08/2023,13:11:49,-18.918224,-48.230499,28.612246,28.98094,23.674191,23.631123,23.654514,23.662611,23.666489,23.66877,23.670305,23.671392,2023-04-08 13:11:49,5.662424374999997,1,"(3.8, 5.7]"
1,04/08/2023,13:16:49,-18.918215,-48.230473,28.670069,29.071777,23.742855,23.703703,23.723448,23.729279,23.732069,23.733715,23.734831,23.736362,2023-04-08 13:16:49,5.729532749999997,1,"(5.7, 7.6]"
1,04/08/2023,13:21:49,-18.91818,-48.230465,28.064627,29.173124,23.81641,23.79443,23.798815,23.800112,23.800732,23.801104,23.803988,23.808496,2023-04-08 13:21:49,6.803010874999998,1,"(5.7, 7.6]"
1,04/08/2023,13:26:49,-18.918179,-48.23048,28.530613,29.230953,23.88699,23.862978,23.864073,23.864397,23.864552,23.865702,23.872566,23.880386,2023-04-08 13:26:49,6.870205499999997,1,"(5.7, 7.6]"
1,04/08/2023,13:47:48,-18.918173,-48.230484,28.116161,29.577803,24.156517,24.107746,24.111519,24.112764,24.121473,24.132908,24.14048,24.146225,2023-04-08 13:47:48,3.128703999999999,1,"(1.9, 3.8]"
1,04/08/2023,13:57:48,-18.918177,-48.230488,27.944445,29.711599,24.292459,24.23818,24.239557,24.243471,24.257526,24.266716,24.27294,24.281942,2023-04-08 13:57:48,4.0,0,"(3.8, 5.7]"
1,04/08/2023,14:07:48,-18.918203,-48.230473,30.287878,29.969185,24.431242,24.364086,24.368031,24.384739,24.395706,24.402216,24.411453,24.422718,2023-04-08 14:07:48,4.0,0,"(3.8, 5.7]"
1,04/08/2023,14:17:48,-18.918232,-48.230461,30.19697,29.963623,24.570974,24.496332,24.521242,24.532001,24.537291,24.544493,24.556021,24.564577,2023-04-08 14:17:48,4.0,0,"(3.8, 5.7]"
1,04/08/2023,14:37:47,-18.91818,-48.230488,29.164726,30.456215,24.832306,24.779465,24.790903,24.794813,24.798864,24.81044,24.819553,24.826067,2023-04-08 14:37:47,6.806551374999994,1,"(5.7, 7.6]"
1,04/08/2023,14:57:47,-18.918192,-48.23048,29.449495,30.663095,25.088652,25.04434,25.048586,25.049986,25.05834,25.069733,25.077419,25.082884,2023-04-08 14:57:47,3.0649925000000025,1,"(1.9, 3.8]"
1,04/08/2023,15:07:47,-18.9182,-48.230457,28.489899,30.707563,25.208391,25.16481,25.171415,25.173559,25.177599,25.188974,25.197634,25.203789,2023-04-08 15:07:47,3.185771374999998,1,"(1.9, 3.8]"
1,04/08/2023,15:17:47,-18.918217,-48.230461,28.005051,30.723709,25.324238,25.26173,25.281658,25.288857,25.292397,25.299749,25.310389,25.318314,2023-04-08 15:17:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,15:27:47,-18.918257,-48.230503,27.449495,30.842369,25.439243,25.37405,25.398413,25.408436,25.413359,25.416281,25.422438,25.431873,2023-04-08 15:27:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,15:37:47,-18.918232,-48.230484,27.388889,30.9424,25.543304,25.489992,25.492596,25.508036,25.519438,25.526205,25.530687,25.535198,2023-04-08 15:37:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,15:47:47,-18.918236,-48.230461,27.444445,30.932804,25.63958,25.612274,25.613689,25.614202,25.614466,25.618177,25.62669,25.634066,2023-04-08 15:47:47,5.621642999999999,1,"(3.8, 5.7]"
1,04/08/2023,15:57:47,-18.918232,-48.230515,27.025253,30.958527,25.718809,25.677492,25.677492,25.684408,25.696949,25.705746,25.711571,25.715714,2023-04-08 15:57:47,5.698522624999999,1,"(3.8, 5.7]"
1,04/08/2023,16:07:47,-18.918255,-48.230476,27.136364,30.851521,25.805931,25.767166,25.784264,25.790571,25.793674,25.795515,25.796734,25.799288,2023-04-08 16:07:47,5.791642875000001,1,"(5.7, 7.6]"
1,04/08/2023,16:17:47,-18.918192,-48.230438,27.015152,30.746445,25.876427,25.858652,25.861519,25.862776,25.863403,25.863773,25.864302,25.869133,2023-04-08 16:17:47,6.864998125000003,1,"(5.7, 7.6]"
1,04/08/2023,16:47:47,-18.918192,-48.230488,27.166666,30.886364,26.085814,26.052492,26.052492,26.052561,26.057495,26.068045,26.075874,26.081562,2023-04-08 16:47:47,3.0657918749999986,1,"(1.9, 3.8]"
1,04/08/2023,16:57:47,-18.918205,-48.230438,25.969696,30.836309,26.138845,26.114992,26.114992,26.115061,26.116167,26.120552,26.126129,26.133465,2023-04-08 16:57:47,3.1225253749999986,1,"(1.9, 3.8]"
1,04/08/2023,17:07:47,-18.9182,-48.23048,26.570707,30.781803,26.177776,26.17568,26.176624,26.176991,26.177179,26.177292,26.177366,26.17742,2023-04-08 17:07:47,3.1770410000000027,1,"(1.9, 3.8]"
1,04/08/2023,17:17:47,-18.918209,-48.230495,30.318182,30.546453,26.230806,26.185644,26.204401,26.214947,26.221186,26.225056,26.227621,26.229443,2023-04-08 17:17:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,17:27:47,-18.918201,-48.230488,31.757576,30.395435,26.241432,26.239992,26.239992,26.240061,26.240105,26.240131,26.240149,26.240162,2023-04-08 17:27:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,17:37:47,-18.9182,-48.230473,32.31818,30.233313,26.28573,26.243616,26.253881,26.264605,26.270504,26.275532,26.279985,26.283274,2023-04-08 17:37:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,17:47:47,-18.9182,-48.230488,32.702019,30.11363,26.302565,26.301586,26.302057,26.302277,26.302393,26.302462,26.302507,26.30254,2023-04-08 17:47:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,17:57:47,-18.918213,-48.230488,33.030304,30.04291,26.30267,26.302492,26.302492,26.302563,26.302607,26.302631,26.302649,26.302662,2023-04-08 17:57:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,18:07:47,-18.918205,-48.230473,33.989899,29.87322,26.302776,26.302492,26.302492,26.302563,26.302818,26.302801,26.30279,26.302782,2023-04-08 18:07:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,18:17:47,-18.918224,-48.230473,34.782829,29.763582,26.30267,26.302492,26.302492,26.302563,26.302607,26.302631,26.302649,26.302662,2023-04-08 18:17:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,18:27:47,-18.918289,-48.230457,35.121212,29.599474,26.30267,26.302492,26.302492,26.302563,26.302607,26.302631,26.302649,26.302662,2023-04-08 18:27:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,18:37:47,-18.918219,-48.230495,35.479797,29.488907,26.302565,26.301586,26.302057,26.302277,26.302393,26.302462,26.302507,26.30254,2023-04-08 18:37:47,4.0,0,"(3.8, 5.7]"
1,04/08/2023,18:47:47,-18.918205,-48.230457,35.873737,29.383316,26.275629,26.291622,26.287735,26.290291,26.289001,26.284847,26.282097,26.279419,2023-04-08 18:47:47,4.0,0,"(3.8, 5.7]"
